"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"2",1634,"2017-06-11 14:41:35","CoordinateX","asym1","###",33.1898327805369,196.4,0.519742853889495,"#",31.5757935884554,153.1,0.29641248983385,"###",10,150,3,80,0,30,50,50,"#####",3,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.6,"selfish"
"3",1634,"2017-06-11 14:41:35","CoordinateX","asym2","###",19.0848689338497,69.5,0.487060087829807,"#",31.5757935884554,153.1,0.29641248983385,"###",10,150,3,80,0,10,50,50,"#####",3,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.6,"selfish"
"1",1635,"2017-06-11 14:41:56","CoordinateX","sym","###",36.1945437877037,158.6,0.195587826550887,"#",22.7626480917346,110.4,0.450484437283157,"###",10,150,3,80,0,50,50,50,"#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish"
"2",1635,"2017-06-11 14:41:56","CoordinateX","asym1","###",14.0484676902659,83.1,0.749573357261775,"#",22.7626480917346,110.4,0.450484437283157,"###",10,150,3,80,0,30,50,50,"#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish"
"3",1635,"2017-06-11 14:41:56","CoordinateX","asym2","###",6.85638388656878,25,0.923887543266346,"#",22.7626480917346,110.4,0.450484437283157,"###",10,150,3,80,0,10,50,50,"#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.6,"selfish"
"1",1636,"2017-06-11 14:42:15","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",29.9153620885472,145.1,0.278348624232046,"###",10,150,3,80,0,50,50,50,"#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"2",1636,"2017-06-11 14:42:15","CoordinateX","asym1","###",29.5119279087099,174.6,0.300145167104321,"#",29.9153620885472,145.1,0.278348624232046,"###",10,150,3,80,0,30,50,50,"#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"3",1636,"2017-06-11 14:42:15","CoordinateX","asym2","###",16.0744448668617,58.6,0.614122470494757,"#",29.9153620885472,145.1,0.278348624232046,"###",10,150,3,80,0,10,50,50,"#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"1",1637,"2017-06-11 14:42:36","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",25.9949638997277,126,0.443029649847268,"###",10,150,3,80,0,50,50,50,"#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"2",1637,"2017-06-11 14:42:36","CoordinateX","asym1","###",19.42059330825,114.9,0.472062119502478,"#",25.9949638997277,126,0.443029649847268,"###",10,150,3,80,0,30,50,50,"#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"3",1637,"2017-06-11 14:42:36","CoordinateX","asym2","###",9.72676719162127,35.4,0.962539311309863,"#",25.9949638997277,126,0.443029649847268,"###",10,150,3,80,0,10,50,50,"#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"1",1638,"2017-06-11 14:42:57","CoordinateX","sym","###",36.4475345912145,159.7,0.195417046088789,"#",28.3296272085917,137.4,0.252421661175377,"###",10,150,3,80,0,50,50,50,"#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"2",1638,"2017-06-11 14:42:57","CoordinateX","asym1","###",20.7790893822505,122.9,0.50076852898744,"#",28.3296272085917,137.4,0.252421661175377,"###",10,150,3,80,0,30,50,50,"#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"3",1638,"2017-06-11 14:42:57","CoordinateX","asym2","###",25.4462177936133,92.7,0.254688062621587,"#",28.3296272085917,137.4,0.252421661175377,"###",10,150,3,80,0,10,50,50,"#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.4,0.9,"selfish"
"1",1639,"2017-06-11 14:43:17","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",31.4461797715115,152.5,0.389902759626227,"###",10,150,3,80,0,50,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"2",1639,"2017-06-11 14:43:17","CoordinateX","asym1","###",32.6339717336262,193.1,0.238409650221808,"#",31.4461797715115,152.5,0.389902759626227,"###",10,150,3,80,0,30,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"3",1639,"2017-06-11 14:43:17","CoordinateX","asym2","###",18.6055248664357,67.8,0.862501631602058,"#",31.4461797715115,152.5,0.389902759626227,"###",10,150,3,80,0,10,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"1",1640,"2017-06-11 14:43:39","CoordinateX","sym","###",38.0413590714107,166.7,0.186947449605375,"#",39.1875736162106,190,0.137734196234862,"###",10,150,3,80,0,50,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"2",1640,"2017-06-11 14:43:39","CoordinateX","asym1","###",32.7011467688826,193.5,0.525765659627087,"#",39.1875736162106,190,0.137734196234862,"###",10,150,3,80,0,30,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"3",1640,"2017-06-11 14:43:39","CoordinateX","asym2","###",45.7218523003802,166.6,0.014330970530581,"#",39.1875736162106,190,0.137734196234862,"###",10,150,3,80,0,10,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"1",1641,"2017-06-11 14:44:00","CoordinateX","sym","###",38.7400955084006,169.8,0.179387671096579,"#",37.9662764588279,184.1,0.129610429580922,"###",10,150,3,80,0,50,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"2",1641,"2017-06-11 14:44:00","CoordinateX","asym1","###",29.103426678734,172.2,0.514346940120345,"#",37.9662764588279,184.1,0.129610429580922,"###",10,150,3,80,0,30,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"3",1641,"2017-06-11 14:44:00","CoordinateX","asym2","###",44.4579576678911,162,0.012280345413962,"#",37.9662764588279,184.1,0.129610429580922,"###",10,150,3,80,0,10,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.5,"selfish"
"1",1642,"2017-06-11 14:44:20","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",31.3430717726924,152,0.388049445809577,"###",10,150,3,80,0,50,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"2",1642,"2017-06-11 14:44:20","CoordinateX","asym1","###",32.7198291899915,193.6,0.235231418915909,"#",31.3430717726924,152,0.388049445809577,"###",10,150,3,80,0,30,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"3",1642,"2017-06-11 14:44:20","CoordinateX","asym2","###",17.9201624496605,65.3,0.870557044223566,"#",31.3430717726924,152,0.388049445809577,"###",10,150,3,80,0,10,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"1",1643,"2017-06-11 14:44:41","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",39.7809651112839,192.9,0.13487224697,"###",10,150,3,80,0,50,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"2",1643,"2017-06-11 14:44:41","CoordinateX","asym1","###",32.9743755732303,195.1,0.525812755884392,"#",39.7809651112839,192.9,0.13487224697,"###",10,150,3,80,0,30,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"3",1643,"2017-06-11 14:44:41","CoordinateX","asym2","###",45.8783294280765,167.2,0.0153448611529,"#",39.7809651112839,192.9,0.13487224697,"###",10,150,3,80,0,10,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"1",1644,"2017-06-11 14:45:02","CoordinateX","sym","###",32.7927922297297,143.7,0.241270231390181,"#",35.6337490881057,172.8,0.142853005160735,"###",10,150,3,80,0,50,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"2",1644,"2017-06-11 14:45:02","CoordinateX","asym1","###",26.842410472981,158.8,0.517061239844487,"#",35.6337490881057,172.8,0.142853005160735,"###",10,150,3,80,0,30,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"3",1644,"2017-06-11 14:45:02","CoordinateX","asym2","###",44.8710374295046,163.5,0.0143063848793444,"#",35.6337490881057,172.8,0.142853005160735,"###",10,150,3,80,0,10,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.6,"selfish"
"1",1645,"2017-06-11 14:45:22","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",31.0344969348627,150.5,0.394254816636571,"###",10,150,3,80,0,50,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"2",1645,"2017-06-11 14:45:22","CoordinateX","asym1","###",31.46935899499,186.2,0.253891748983278,"#",31.0344969348627,150.5,0.394254816636571,"###",10,150,3,80,0,30,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"3",1645,"2017-06-11 14:45:22","CoordinateX","asym2","###",18.5379190969333,67.5,0.858008229980479,"#",31.0344969348627,150.5,0.394254816636571,"###",10,150,3,80,0,10,50,50,"#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",2,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"1",1646,"2017-06-11 14:45:41","CoordinateX","sym","###",38.7400955084006,169.8,0.179387671096579,"#",30.6293129993935,148.5,0.312099133465254,"###",10,150,3,80,0,50,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"2",1646,"2017-06-11 14:45:41","CoordinateX","asym1","###",31.3992834313142,185.8,0.521916725357637,"#",30.6293129993935,148.5,0.312099133465254,"###",10,150,3,80,0,30,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"3",1646,"2017-06-11 14:45:41","CoordinateX","asym2","###",18.1039897382992,66,0.531776244793342,"#",30.6293129993935,148.5,0.312099133465254,"###",10,150,3,80,0,10,50,50,"#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",3,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"1",1647,"2017-06-11 14:46:02","CoordinateX","sym","###",37.3429377526729,163.7,0.194838396508538,"#",37.5987243676441,182.3,0.131569725811293,"###",10,150,3,80,0,50,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"2",1647,"2017-06-11 14:46:02","CoordinateX","asym1","###",28.9082552607767,171,0.494814933234708,"#",37.5987243676441,182.3,0.131569725811293,"###",10,150,3,80,0,30,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"3",1647,"2017-06-11 14:46:02","CoordinateX","asym2","###",44.8420561526788,163.4,0.0132947717041683,"#",37.5987243676441,182.3,0.131569725811293,"###",10,150,3,80,0,10,50,50,"#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish","#####",4,"greedy",300,0.05,0.9,0.6,0.9,"selfish"
"1",1648,"2017-06-11 14:46:22","CoordinateX","sym","###",32.5116303976148,142.5,0.00371759329259012,"#",21.7815586287184,105.6,0.375540023548645,"###",10,150,3,80,0,50,50,50,"#####",2,"greedy",300,0.05,0.98,0.2,0.5,"selfish","#####",2,"greedy",300,0.05,0.98,0.2,0.5,"selfish","#####",2,"greedy",300,0.05,0.98,0.2,0.5,"selfish"
