"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"1",75,"2017-06-09 14:02:44","ClassicQ","sym","###",34.1591129861418,149.7,0.158067445535335,"#",34.3018625992493,166.3,0.134077049250376,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish"
"2",75,"2017-06-09 14:02:44","ClassicQ","asym1","###",28.5532348819223,168.9,0.466567315877049,"#",34.3018625992493,166.3,0.134077049250376,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish"
"3",75,"2017-06-09 14:02:44","ClassicQ","asym2","###",39.3410868064306,143.3,0.0245229886801702,"#",34.3018625992493,166.3,0.134077049250376,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish"
"1",76,"2017-06-09 14:04:11","ClassicQ","sym","###",34.7484691909026,152.3,0.168737113039334,"#",36.1565679705279,175.3,0.127073355356025,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish"
"2",76,"2017-06-09 14:04:11","ClassicQ","asym1","###",26.42775266857,156.4,0.559637069680531,"#",36.1565679705279,175.3,0.127073355356025,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish"
"3",76,"2017-06-09 14:04:11","ClassicQ","asym2","###",44.9,163.6,0.0126845444277954,"#",36.1565679705279,175.3,0.127073355356025,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.75,"selfish"
"1",77,"2017-06-09 14:05:07","ClassicQ","sym","###",37.2729496790605,163.4,0.15834833310611,"#",34.1790655009542,165.7,0.156051155057567,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish"
"2",77,"2017-06-09 14:05:07","ClassicQ","asym1","###",27.0761990603474,160.2,0.589981308513638,"#",34.1790655009542,165.7,0.156051155057567,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish"
"3",77,"2017-06-09 14:05:07","ClassicQ","asym2","###",37.1783838032562,135.5,0.0280586735027121,"#",34.1790655009542,165.7,0.156051155057567,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish"
"1",78,"2017-06-09 14:06:34","ClassicQ","sym","###",32.4675992336976,142.3,0.181245815863079,"#",34.2061452135485,165.9,0.129916642629305,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish"
"2",78,"2017-06-09 14:06:34","ClassicQ","asym1","###",27.38802455251,162,0.572255328286803,"#",34.2061452135485,165.9,0.129916642629305,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish"
"3",78,"2017-06-09 14:06:34","ClassicQ","asym2","###",41.3029323683225,150.5,0.00539571652657207,"#",34.2061452135485,165.9,0.129916642629305,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.25,0.9,"selfish"
"1",79,"2017-06-09 14:07:30","ClassicQ","sym","###",35.0859341870468,153.8,0.158497302673534,"#",30.9437243083969,150,0.222325715977806,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish"
"2",79,"2017-06-09 14:07:30","ClassicQ","asym1","###",27.7652560666104,164.3,0.497860061800473,"#",30.9437243083969,150,0.222325715977806,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish"
"3",79,"2017-06-09 14:07:30","ClassicQ","asym2","###",29.5061010640173,107.5,0.179104959983086,"#",30.9437243083969,150,0.222325715977806,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish"
"1",80,"2017-06-09 14:08:56","ClassicQ","sym","###",35.3897427072999,155.1,0.204880661390837,"#",33.7676318826619,163.7,0.125996630828338,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish"
"2",80,"2017-06-09 14:08:56","ClassicQ","asym1","###",21.8358395508139,129.2,0.589765423409144,"#",33.7676318826619,163.7,0.125996630828338,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish"
"3",80,"2017-06-09 14:08:56","ClassicQ","asym2","###",41.1281060968179,149.8,0.00233079558848035,"#",33.7676318826619,163.7,0.125996630828338,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.6,"selfish"
"1",81,"2017-06-09 14:09:53","ClassicQ","sym","###",36.1801894841792,158.6,0.156742101818476,"#",34.3732400222852,166.7,0.135487112690786,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish"
"2",81,"2017-06-09 14:09:53","ClassicQ","asym1","###",26.4776320693524,156.7,0.598612450788929,"#",34.3732400222852,166.7,0.135487112690786,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish"
"3",81,"2017-06-09 14:09:53","ClassicQ","asym2","###",39.172538566932,142.7,0.00935901141398005,"#",34.3732400222852,166.7,0.135487112690786,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish"
"1",82,"2017-06-09 14:11:20","ClassicQ","sym","###",36.1776557805751,158.6,0.176643703614775,"#",34.5618768780478,167.6,0.120557571664749,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish"
"2",82,"2017-06-09 14:11:20","ClassicQ","asym1","###",23.091929807234,136.6,0.54167397321837,"#",34.5618768780478,167.6,0.120557571664749,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish"
"3",82,"2017-06-09 14:11:20","ClassicQ","asym2","###",41.7314030437511,152,0.00680511824461354,"#",34.5618768780478,167.6,0.120557571664749,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.75,"selfish"
"1",83,"2017-06-09 14:12:15","ClassicQ","sym","###",37.08159921039,162.5,0.165763594635522,"#",30.541671593148,148.1,0.261613789365913,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish"
"2",83,"2017-06-09 14:12:15","ClassicQ","asym1","###",29.0863369986666,172.1,0.546408291355715,"#",30.541671593148,148.1,0.261613789365913,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish"
"3",83,"2017-06-09 14:12:15","ClassicQ","asym2","###",24.0275073844773,87.5,0.29317785023471,"#",30.541671593148,148.1,0.261613789365913,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish"
"1",84,"2017-06-09 14:13:42","ClassicQ","sym","###",35.8355890762862,157.1,0.156573026635874,"#",33.5036095346733,162.4,0.181698184816457,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish"
"2",84,"2017-06-09 14:13:42","ClassicQ","asym1","###",28.3474180678084,167.7,0.532345049614488,"#",33.5036095346733,162.4,0.181698184816457,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish"
"3",84,"2017-06-09 14:13:42","ClassicQ","asym2","###",35.7730345372041,130.3,0.0788290805177805,"#",33.5036095346733,162.4,0.181698184816457,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.4,0.9,"selfish"
"1",85,"2017-06-09 14:14:38","ClassicQ","sym","###",35.5780128731215,155.9,0.135257190835939,"#",24.7776631786089,120.1,0.334539374412669,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish"
"2",85,"2017-06-09 14:14:38","ClassicQ","asym1","###",13.1763044894993,78,0.938199704319787,"#",24.7776631786089,120.1,0.334539374412669,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish"
"3",85,"2017-06-09 14:14:38","ClassicQ","asym2","###",20.0596056236851,73.1,0.429713200370478,"#",24.7776631786089,120.1,0.334539374412669,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish"
"1",86,"2017-06-09 14:16:01","ClassicQ","sym","###",34.7968788510949,152.5,0.138025776124326,"#",34.5153106123452,167.4,0.130031135380516,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish"
"2",86,"2017-06-09 14:16:01","ClassicQ","asym1","###",25.6900002162536,152,0.585164487849794,"#",34.5153106123452,167.4,0.130031135380516,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish"
"3",86,"2017-06-09 14:16:01","ClassicQ","asym2","###",41.2688879316018,150.4,0.0163873344499355,"#",34.5153106123452,167.4,0.130031135380516,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.6,"selfish"
"1",87,"2017-06-09 14:16:54","ClassicQ","sym","###",35.9874283604706,157.7,0.165551445732178,"#",30.7955804910019,149.3,0.191018729607189,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish"
"2",87,"2017-06-09 14:16:54","ClassicQ","asym1","###",15.4635233874934,91.5,0.803928580686355,"#",30.7955804910019,149.3,0.191018729607189,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish"
"3",87,"2017-06-09 14:16:54","ClassicQ","asym2","###",36.2061842476914,131.9,0.0635317435799632,"#",30.7955804910019,149.3,0.191018729607189,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish"
"1",88,"2017-06-09 14:18:14","ClassicQ","sym","###",33.9961680847187,149,0.165137296497967,"#",30.4126131241141,147.5,0.231737535402392,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish"
"2",88,"2017-06-09 14:18:14","ClassicQ","asym1","###",28.494024714744,168.6,0.498704427800981,"#",30.4126131241141,147.5,0.231737535402392,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish"
"3",88,"2017-06-09 14:18:14","ClassicQ","asym2","###",28.4100725486969,103.5,0.195025751039126,"#",30.4126131241141,147.5,0.231737535402392,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.75,"selfish"
"1",89,"2017-06-09 14:19:13","ClassicQ","sym","###",36.0188299520003,157.9,0.154530969495436,"#",30.0207520817776,145.6,0.258613427928554,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish"
"2",89,"2017-06-09 14:19:13","ClassicQ","asym1","###",28.9864623574523,171.5,0.535965008983672,"#",30.0207520817776,145.6,0.258613427928554,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish"
"3",89,"2017-06-09 14:19:13","ClassicQ","asym2","###",23.7942336618677,86.7,0.300364030151009,"#",30.0207520817776,145.6,0.258613427928554,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish"
"1",90,"2017-06-09 14:20:37","ClassicQ","sym","###",34.8210584432913,152.6,0.181502799194415,"#",31.9448483066258,154.9,0.161686745963435,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish"
"2",90,"2017-06-09 14:20:37","ClassicQ","asym1","###",19.4428935889469,115,0.715435717526499,"#",31.9448483066258,154.9,0.161686745963435,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish"
"3",90,"2017-06-09 14:20:37","ClassicQ","asym2","###",38.3521547996691,139.7,0.0223346382907189,"#",31.9448483066258,154.9,0.161686745963435,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.1,0.995,0.55,0.9,"selfish"
"1",91,"2017-06-09 14:21:30","ClassicQ","sym","###",33.6851516909817,147.6,0.153139389336239,"#",29.2146779446121,141.7,0.227245170858098,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish"
"2",91,"2017-06-09 14:21:30","ClassicQ","asym1","###",25.9724961364047,153.7,0.595084661861584,"#",29.2146779446121,141.7,0.227245170858098,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish"
"3",91,"2017-06-09 14:21:30","ClassicQ","asym2","###",27.4086158392251,99.9,0.160474035685578,"#",29.2146779446121,141.7,0.227245170858098,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.6,"selfish"
"1",92,"2017-06-09 14:22:53","ClassicQ","sym","###",33.9475166822094,148.8,0.156814138945912,"#",35.6587893689516,172.9,0.118096624404917,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish"
"2",92,"2017-06-09 14:22:53","ClassicQ","asym1","###",28.0593319790602,166,0.512316386456126,"#",35.6587893689516,172.9,0.118096624404917,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish"
"3",92,"2017-06-09 14:22:53","ClassicQ","asym2","###",43.2999743392277,157.8,0.00939489634900587,"#",35.6587893689516,172.9,0.118096624404917,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.6,"selfish"
"1",93,"2017-06-09 14:23:48","ClassicQ","sym","###",35.8057335570095,156.9,0.138479381933656,"#",33.0634519046613,160.3,0.147273255174196,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish"
"2",93,"2017-06-09 14:23:48","ClassicQ","asym1","###",25.3518243919447,150,0.520258612158407,"#",33.0634519046613,160.3,0.147273255174196,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish"
"3",93,"2017-06-09 14:23:48","ClassicQ","asym2","###",36.8077437504664,134.1,0.0419417007356667,"#",33.0634519046613,160.3,0.147273255174196,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.75,"selfish"
"1",94,"2017-06-09 14:25:17","ClassicQ","sym","###",33.7963755453155,148.1,0.172145457960362,"#",33.6679482704358,163.2,0.125278126473188,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish"
"2",94,"2017-06-09 14:25:17","ClassicQ","asym1","###",25.1572498938621,148.8,0.498887111115048,"#",33.6679482704358,163.2,0.125278126473188,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish"
"3",94,"2017-06-09 14:25:17","ClassicQ","asym2","###",40.3176140167049,146.9,0.0119258586153475,"#",33.6679482704358,163.2,0.125278126473188,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.75,"selfish"
"1",95,"2017-06-09 14:26:12","ClassicQ","sym","###",35.2362739233308,154.4,0.174480816578729,"#",33.5831086289698,162.8,0.146168166308793,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish"
"2",95,"2017-06-09 14:26:12","ClassicQ","asym1","###",25.5893532548206,151.4,0.47450621833022,"#",33.5831086289698,162.8,0.146168166308793,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish"
"3",95,"2017-06-09 14:26:12","ClassicQ","asym2","###",38.5624889699246,140.5,0.0344549814863929,"#",33.5831086289698,162.8,0.146168166308793,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.1,1,0.25,0.9,"selfish"
"1",96,"2017-06-09 14:27:54","ClassicQ","sym","###",34.3587365567737,150.6,0.15117064390027,"#",36.8841931415573,178.8,0.122697282476594,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish"
"2",96,"2017-06-09 14:27:54","ClassicQ","asym1","###",32.0942795179729,189.9,0.509547362455309,"#",36.8841931415573,178.8,0.122697282476594,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish"
"3",96,"2017-06-09 14:27:54","ClassicQ","asym2","###",43.2523473993673,157.6,0.0108540343522514,"#",36.8841931415573,178.8,0.122697282476594,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.1,1,0.25,0.9,"selfish"
"1",97,"2017-06-09 14:28:55","ClassicQ","sym","###",33.0227278636329,144.7,0.157201606458455,"#",28.7869118923218,139.6,0.209873822834286,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.1,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.4,0.6,"selfish"
"2",97,"2017-06-09 14:28:55","ClassicQ","asym1","###",20.744035287282,122.7,0.639091401942898,"#",28.7869118923218,139.6,0.209873822834286,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.1,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.1,1,0.4,0.6,"selfish"
